subspace_id,branch_label,branch_name,x_mm,y_mm,z_mm
20,1,shoulder_negative|elbow_low|wrist_middle,-264.88031005859375,355.0318298339844,1008.662109375
20,1,shoulder_negative|elbow_low|wrist_middle,8.420909881591797,-104.3193130493164,1175.7666015625
20,1,shoulder_negative|elbow_low|wrist_middle,-204.9387664794922,753.2927856445312,369.71734619140625
20,1,shoulder_negative|elbow_low|wrist_middle,318.4833679199219,541.2007446289062,865.7240600585938
20,1,shoulder_negative|elbow_low|wrist_middle,-566.5761108398438,245.49700927734375,89.22129821777344
20,1,shoulder_negative|elbow_low|wrist_middle,627.1314697265625,348.5562438964844,474.5668029785156
20,1,shoulder_negative|elbow_low|wrist_middle,-9.408378601074219,730.7703247070312,446.24786376953125
20,1,shoulder_negative|elbow_low|wrist_middle,-320.2475280761719,604.0122680664062,781.06884765625
20,1,shoulder_negative|elbow_low|wrist_middle,-295.4908447265625,699.6572875976562,448.4276428222656
20,1,shoulder_negative|elbow_low|wrist_middle,255.80870056152344,225.8900146484375,106.2547607421875
20,1,shoulder_negative|elbow_low|wrist_middle,304.5084533691406,311.5806884765625,378.9525146484375
20,1,shoulder_negative|elbow_low|wrist_middle,418.94598388671875,580.4755249023438,173.93165588378906
20,1,shoulder_negative|elbow_low|wrist_middle,281.4189453125,417.96014404296875,998.0814208984375
20,1,shoulder_negative|elbow_low|wrist_middle,2.69626522064209,713.4656982421875,195.51576232910156
20,1,shoulder_negative|elbow_low|wrist_middle,48.06806182861328,508.9483337402344,992.3013916015625
20,1,shoulder_negative|elbow_low|wrist_middle,296.7234802246094,230.48622131347656,-5.6511383056640625
20,1,shoulder_negative|elbow_low|wrist_middle,-204.35324096679688,485.973876953125,104.11888885498047
20,1,shoulder_negative|elbow_low|wrist_middle,-452.7588195800781,268.5693664550781,976.9867553710938
20,1,shoulder_negative|elbow_low|wrist_middle,306.3631591796875,287.481689453125,272.44964599609375
20,1,shoulder_negative|elbow_low|wrist_middle,312.86614990234375,370.5001220703125,503.33026123046875
20,1,shoulder_negative|elbow_low|wrist_middle,-674.8362426757812,95.89410400390625,484.8312072753906
20,1,shoulder_negative|elbow_low|wrist_middle,-239.1468963623047,519.2789306640625,367.1243896484375
20,1,shoulder_negative|elbow_low|wrist_middle,-728.1683349609375,224.74380493164062,456.74139404296875
20,1,shoulder_negative|elbow_low|wrist_middle,518.2362670898438,249.00245666503906,369.217041015625
20,1,shoulder_negative|elbow_low|wrist_middle,202.27293395996094,370.266357421875,442.6593322753906
20,1,shoulder_negative|elbow_low|wrist_middle,42.088233947753906,70.77616119384766,1171.882080078125
20,1,shoulder_negative|elbow_low|wrist_middle,387.92767333984375,626.4124755859375,558.45849609375
20,1,shoulder_negative|elbow_low|wrist_middle,-710.8653564453125,41.727882385253906,634.8309326171875
20,1,shoulder_negative|elbow_low|wrist_middle,19.68491554260254,610.756103515625,601.4963989257812
20,1,shoulder_negative|elbow_low|wrist_middle,-0.4309120178222656,35.169960021972656,1165.6026611328125
20,1,shoulder_negative|elbow_low|wrist_middle,16.31508445739746,350.8058776855469,1091.098876953125
20,1,shoulder_negative|elbow_low|wrist_middle,-424.30950927734375,441.5231018066406,890.6465454101562
20,1,shoulder_negative|elbow_low|wrist_middle,-391.6630859375,232.96554565429688,270.4384765625
20,1,shoulder_negative|elbow_low|wrist_middle,20.421993255615234,46.30665588378906,1162.90576171875
20,1,shoulder_negative|elbow_low|wrist_middle,550.3043212890625,535.731689453125,271.7284240722656
20,1,shoulder_negative|elbow_low|wrist_middle,-583.40625,429.57501220703125,684.8515625
20,1,shoulder_negative|elbow_low|wrist_middle,-75.80842590332031,111.68695831298828,1171.7130126953125
20,1,shoulder_negative|elbow_low|wrist_middle,691.482421875,294.2243957519531,471.25469970703125
20,1,shoulder_negative|elbow_low|wrist_middle,60.94337463378906,543.0890502929688,516.8438720703125
20,1,shoulder_negative|elbow_low|wrist_middle,359.08868408203125,325.124755859375,9.965221405029297
20,1,shoulder_negative|elbow_low|wrist_middle,-157.79238891601562,249.50782775878906,1113.30224609375
